strategy,model,budget,metric,value
oldest,baseline,100,hardware.final_buffer_size,16.0
oldest,baseline,100,hardware.final_buffer_tokens,100.0
attention,baseline,100,n_conversations,1.0
attention,baseline,100,elapsed_sec,154.3
attention,baseline,100,rouge.rouge1,0.390610699553639
attention,baseline,100,rouge.rouge2,0.26697087437125383
attention,baseline,100,rouge.rougeL,0.3872151138150991
attention,baseline,100,detection.agenda_item.precision,0.08695652173913043
attention,baseline,100,detection.agenda_item.recall,0.6666666666666666
attention,baseline,100,detection.agenda_item.f1,0.15384615384615383
attention,baseline,100,detection.detail.precision,0.1206896551724138
attention,baseline,100,detection.detail.recall,0.5
attention,baseline,100,detection.detail.f1,0.19444444444444445
attention,baseline,100,detection.medication.precision,0.0
attention,baseline,100,detection.medication.recall,0.0
attention,baseline,100,detection.medication.f1,0.0
attention,baseline,100,detection.social_history.precision,0.0
attention,baseline,100,detection.social_history.recall,0.0
attention,baseline,100,detection.social_history.f1,0.0
attention,baseline,100,detection.follow_up.precision,0.0
attention,baseline,100,detection.follow_up.recall,0.0
attention,baseline,100,detection.follow_up.f1,0.0
attention,baseline,100,detection.question.precision,0.16666666666666666
attention,baseline,100,detection.question.recall,0.5454545454545454
attention,baseline,100,detection.question.f1,0.2553191489361702
attention,baseline,100,detection.question_unanswered.precision,0.0
attention,baseline,100,detection.question_unanswered.recall,0.0
attention,baseline,100,detection.question_unanswered.f1,0.0
attention,baseline,100,detection.irrelevant.precision,0.8823529411764706
attention,baseline,100,detection.irrelevant.recall,0.14285714285714285
attention,baseline,100,detection.irrelevant.f1,0.24590163934426232
attention,baseline,100,detection.macro_avg.precision,0.1570832230943352
attention,baseline,100,detection.macro_avg.recall,0.23187229437229434
attention,baseline,100,detection.macro_avg.f1,0.10618892332137886
attention,baseline,100,hardware.avg_latency_ms,2113.7130193744006
attention,baseline,100,hardware.total_relevant,56.0
attention,baseline,100,hardware.final_buffer_size,16.0
attention,baseline,100,hardware.final_buffer_tokens,100.0
learned,baseline,100,n_conversations,1.0
learned,baseline,100,elapsed_sec,215.2
learned,baseline,100,rouge.rouge1,0.3369875697808867
learned,baseline,100,rouge.rouge2,0.22611171863551183
learned,baseline,100,rouge.rougeL,0.3344332913645393
learned,baseline,100,detection.agenda_item.precision,0.13333333333333333
learned,baseline,100,detection.agenda_item.recall,0.6666666666666666
learned,baseline,100,detection.agenda_item.f1,0.2222222222222222
learned,baseline,100,detection.detail.precision,0.1590909090909091
learned,baseline,100,detection.detail.recall,0.5
learned,baseline,100,detection.detail.f1,0.2413793103448276
learned,baseline,100,detection.medication.precision,0.0
learned,baseline,100,detection.medication.recall,0.0
learned,baseline,100,detection.medication.f1,0.0
learned,baseline,100,detection.social_history.precision,0.0
learned,baseline,100,detection.social_history.recall,0.0
learned,baseline,100,detection.social_history.f1,0.0
learned,baseline,100,detection.follow_up.precision,0.0
learned,baseline,100,detection.follow_up.recall,0.0
learned,baseline,100,detection.follow_up.f1,0.0
learned,baseline,100,detection.question.precision,0.03333333333333333
learned,baseline,100,detection.question.recall,0.09090909090909091
learned,baseline,100,detection.question.f1,0.04878048780487805
learned,baseline,100,detection.question_unanswered.precision,0.0
learned,baseline,100,detection.question_unanswered.recall,0.0
learned,baseline,100,detection.question_unanswered.f1,0.0
learned,baseline,100,detection.irrelevant.precision,0.8064516129032258
learned,baseline,100,detection.irrelevant.recall,0.2717391304347826
learned,baseline,100,detection.irrelevant.f1,0.4065040650406504
learned,baseline,100,detection.macro_avg.precision,0.14152614858260018
learned,baseline,100,detection.macro_avg.recall,0.1911643610013175
learned,baseline,100,detection.macro_avg.f1,0.11486076067657229
learned,baseline,100,hardware.avg_latency_ms,2947.6895435164643
learned,baseline,100,hardware.total_relevant,42.0
learned,baseline,100,hardware.final_buffer_size,9.0
learned,baseline,100,hardware.final_buffer_tokens,98.0
