strategy,model,budget,metric,value
sliding,baseline,128,detection.question_unanswered.precision,0.0
sliding,baseline,128,detection.question_unanswered.recall,0.0
sliding,baseline,128,detection.question_unanswered.f1,0.0
sliding,baseline,128,detection.irrelevant.precision,0.784859036874498
sliding,baseline,128,detection.irrelevant.recall,0.7186576317661229
sliding,baseline,128,detection.irrelevant.f1,0.7385434054797961
sliding,baseline,128,detection.macro_avg.precision,0.43410896858335285
sliding,baseline,128,detection.macro_avg.recall,0.4616365831072498
sliding,baseline,128,detection.macro_avg.f1,0.4325198750805118
sliding,baseline,128,agenda_completeness,0.4371014492753623
sliding,baseline,128,system_level.linking_accuracy,0.5325757575757576
sliding,baseline,128,system_level.first_mention_accuracy,0.924728950565743
sliding,baseline,128,system_level.resolution_accuracy,0.10835800177081448
sliding,baseline,128,hardware.avg_latency_ms,203.81808758471502
sliding,baseline,128,hardware.total_relevant,28.683333333333334
sliding,baseline,128,hardware.final_buffer_size,8.725
sliding,baseline,128,hardware.final_buffer_tokens,114.45833333333333
sliding,baseline,256,n_conversations,120.0
sliding,baseline,256,elapsed_sec,1126.0
sliding,baseline,256,rouge.rouge1,0.6927781267930981
sliding,baseline,256,rouge.rouge2,0.5036404142221359
sliding,baseline,256,rouge.rougeL,0.6680027254871277
sliding,baseline,256,bertscore,0.8715621158480644
sliding,baseline,256,detection.agenda_item.precision,0.29448412698412696
sliding,baseline,256,detection.agenda_item.recall,0.4029166666666667
sliding,baseline,256,detection.agenda_item.f1,0.3233213083213083
sliding,baseline,256,detection.detail.precision,0.6616239394439795
sliding,baseline,256,detection.detail.recall,0.8403251048030257
sliding,baseline,256,detection.detail.f1,0.7270138553040434
sliding,baseline,256,detection.medication.precision,0.2972222222222222
sliding,baseline,256,detection.medication.recall,0.25027777777777777
sliding,baseline,256,detection.medication.f1,0.26083333333333336
sliding,baseline,256,detection.social_history.precision,0.6375
sliding,baseline,256,detection.social_history.recall,0.611111111111111
sliding,baseline,256,detection.social_history.f1,0.6180555555555556
sliding,baseline,256,detection.follow_up.precision,0.041666666666666664
sliding,baseline,256,detection.follow_up.recall,0.02847222222222222
sliding,baseline,256,detection.follow_up.f1,0.030416666666666665
sliding,baseline,256,detection.question.precision,0.7104406761744559
sliding,baseline,256,detection.question.recall,0.8117679767128296
sliding,baseline,256,detection.question.f1,0.7330768189870026
sliding,baseline,256,detection.question_unanswered.precision,0.0
sliding,baseline,256,detection.question_unanswered.recall,0.0
sliding,baseline,256,detection.question_unanswered.f1,0.0
sliding,baseline,256,detection.irrelevant.precision,0.7791130553568618
sliding,baseline,256,detection.irrelevant.recall,0.719132461424842
sliding,baseline,256,detection.irrelevant.f1,0.7365181991621049
sliding,baseline,256,detection.macro_avg.precision,0.42775633585603917
sliding,baseline,256,detection.macro_avg.recall,0.45800041508980943
sliding,baseline,256,detection.macro_avg.f1,0.4286544671662519
sliding,baseline,256,agenda_completeness,0.4479710144927536
sliding,baseline,256,system_level.linking_accuracy,0.5115384615384615
sliding,baseline,256,system_level.first_mention_accuracy,0.9245900537878461
sliding,baseline,256,system_level.resolution_accuracy,0.10852737129358866
sliding,baseline,256,hardware.avg_latency_ms,170.10300178277026
