strategy,model,budget,metric,value
oracle,baseline,256,hardware.avg_latency_ms,107.179665371223
oracle,baseline,256,hardware.total_relevant,27.4
oracle,baseline,256,hardware.final_buffer_size,34.15
oracle,baseline,256,hardware.final_buffer_tokens,483.7
oracle,baseline,512,n_conversations,20.0
oracle,baseline,512,elapsed_sec,54.4
oracle,baseline,512,rouge.rouge1,0.6749453412278751
oracle,baseline,512,rouge.rouge2,0.4919731716388214
oracle,baseline,512,rouge.rougeL,0.6495336652048814
oracle,baseline,512,bertscore,0.8693089216947556
oracle,baseline,512,detection.agenda_item.precision,0.375
oracle,baseline,512,detection.agenda_item.recall,0.2625
oracle,baseline,512,detection.agenda_item.f1,0.29166666666666663
oracle,baseline,512,detection.detail.precision,0.6188218583612181
oracle,baseline,512,detection.detail.recall,0.8641740984931522
oracle,baseline,512,detection.detail.f1,0.7075764624616351
oracle,baseline,512,detection.medication.precision,0.3
oracle,baseline,512,detection.medication.recall,0.26666666666666666
oracle,baseline,512,detection.medication.f1,0.275
oracle,baseline,512,detection.social_history.precision,0.0
oracle,baseline,512,detection.social_history.recall,0.0
oracle,baseline,512,detection.social_history.f1,0.0
oracle,baseline,512,detection.follow_up.precision,0.0
oracle,baseline,512,detection.follow_up.recall,0.0
oracle,baseline,512,detection.follow_up.f1,0.0
oracle,baseline,512,detection.question.precision,0.6844233005556535
oracle,baseline,512,detection.question.recall,0.8487863525363526
oracle,baseline,512,detection.question.f1,0.7305293719230601
oracle,baseline,512,detection.question_unanswered.precision,0.0
oracle,baseline,512,detection.question_unanswered.recall,0.0
oracle,baseline,512,detection.question_unanswered.f1,0.0
oracle,baseline,512,detection.irrelevant.precision,0.7709172425362942
oracle,baseline,512,detection.irrelevant.recall,0.6999555489971525
oracle,baseline,512,detection.irrelevant.f1,0.7203087373700459
oracle,baseline,512,detection.macro_avg.precision,0.34364530018164574
oracle,baseline,512,detection.macro_avg.recall,0.36776033333666547
oracle,baseline,512,detection.macro_avg.f1,0.3406351548026759
oracle,baseline,512,agenda_completeness,0.3
oracle,baseline,512,hardware.avg_latency_ms,107.179665371223
oracle,baseline,512,hardware.total_relevant,27.4
oracle,baseline,512,hardware.final_buffer_size,34.15
oracle,baseline,512,hardware.final_buffer_tokens,483.7
learned,bertscore_0p75,128,n_conversations,20.0
learned,bertscore_0p75,128,elapsed_sec,339.8
learned,bertscore_0p75,128,rouge.rouge1,0.6698697648839778
learned,bertscore_0p75,128,rouge.rouge2,0.47940015853009105
learned,bertscore_0p75,128,rouge.rougeL,0.6436543356700629
learned,bertscore_0p75,128,bertscore,0.8675009697675705
learned,bertscore_0p75,128,detection.agenda_item.precision,0.36416666666666664
learned,bertscore_0p75,128,detection.agenda_item.recall,0.3375
learned,bertscore_0p75,128,detection.agenda_item.f1,0.33071428571428574
learned,bertscore_0p75,128,detection.detail.precision,0.5916138723576937
learned,bertscore_0p75,128,detection.detail.recall,0.9143663987334063
learned,bertscore_0p75,128,detection.detail.f1,0.7038943561311982
learned,bertscore_0p75,128,detection.medication.precision,0.3
learned,bertscore_0p75,128,detection.medication.recall,0.21666666666666665
learned,bertscore_0p75,128,detection.medication.f1,0.24666666666666667
learned,bertscore_0p75,128,detection.social_history.precision,0.0
learned,bertscore_0p75,128,detection.social_history.recall,0.0
learned,bertscore_0p75,128,detection.social_history.f1,0.0
learned,bertscore_0p75,128,detection.follow_up.precision,0.05
learned,bertscore_0p75,128,detection.follow_up.recall,0.025
learned,bertscore_0p75,128,detection.follow_up.f1,0.03333333333333333
learned,bertscore_0p75,128,detection.question.precision,0.7038683603118587
learned,bertscore_0p75,128,detection.question.recall,0.883442945942946
learned,bertscore_0p75,128,detection.question.f1,0.7574183039718442
learned,bertscore_0p75,128,detection.question_unanswered.precision,0.0
learned,bertscore_0p75,128,detection.question_unanswered.recall,0.0
learned,bertscore_0p75,128,detection.question_unanswered.f1,0.0
learned,bertscore_0p75,128,detection.irrelevant.precision,0.8212434875641146
learned,bertscore_0p75,128,detection.irrelevant.recall,0.6584741567033552
learned,bertscore_0p75,128,detection.irrelevant.f1,0.7137967090929604
learned,bertscore_0p75,128,detection.macro_avg.precision,0.3538615483625417
learned,bertscore_0p75,128,detection.macro_avg.recall,0.37943127100579677
learned,bertscore_0p75,128,detection.macro_avg.f1,0.34822795686378605
learned,bertscore_0p75,128,agenda_completeness,0.32916666666666666
learned,bertscore_0p75,128,hardware.avg_latency_ms,334.79685878552357
learned,bertscore_0p75,128,hardware.total_relevant,29.6
learned,bertscore_0p75,128,hardware.final_buffer_size,10.3
learned,bertscore_0p75,128,hardware.final_buffer_tokens,123.75
learned,bertscore_0p75,256,n_conversations,20.0
learned,bertscore_0p75,256,elapsed_sec,247.2
learned,bertscore_0p75,256,rouge.rouge1,0.680189354084878
learned,bertscore_0p75,256,rouge.rouge2,0.49583116785406744
learned,bertscore_0p75,256,rouge.rougeL,0.6554279751520348
learned,bertscore_0p75,256,bertscore,0.8726458787918091
learned,bertscore_0p75,256,detection.agenda_item.precision,0.32083333333333336
learned,bertscore_0p75,256,detection.agenda_item.recall,0.275
learned,bertscore_0p75,256,detection.agenda_item.f1,0.28047619047619043
learned,bertscore_0p75,256,detection.detail.precision,0.6218578476557213
learned,bertscore_0p75,256,detection.detail.recall,0.8746568350660422
learned,bertscore_0p75,256,detection.detail.f1,0.7117292662851376
learned,bertscore_0p75,256,detection.medication.precision,0.35
learned,bertscore_0p75,256,detection.medication.recall,0.26666666666666666
learned,bertscore_0p75,256,detection.medication.f1,0.2833333333333333
learned,bertscore_0p75,256,detection.social_history.precision,0.0
learned,bertscore_0p75,256,detection.social_history.recall,0.0
learned,bertscore_0p75,256,detection.social_history.f1,0.0
learned,bertscore_0p75,256,detection.follow_up.precision,0.0
learned,bertscore_0p75,256,detection.follow_up.recall,0.0
learned,bertscore_0p75,256,detection.follow_up.f1,0.0
learned,bertscore_0p75,256,detection.question.precision,0.7038088871912401
learned,bertscore_0p75,256,detection.question.recall,0.8409658397158397
learned,bertscore_0p75,256,detection.question.f1,0.743871737985678
learned,bertscore_0p75,256,detection.question_unanswered.precision,0.0
learned,bertscore_0p75,256,detection.question_unanswered.recall,0.0
learned,bertscore_0p75,256,detection.question_unanswered.f1,0.0
learned,bertscore_0p75,256,detection.irrelevant.precision,0.7899229697137049
learned,bertscore_0p75,256,detection.irrelevant.recall,0.7024321863143806
learned,bertscore_0p75,256,detection.irrelevant.f1,0.7244407145243974
learned,bertscore_0p75,256,detection.macro_avg.precision,0.34830287973674995
learned,bertscore_0p75,256,detection.macro_avg.recall,0.3699651909703662
learned,bertscore_0p75,256,detection.macro_avg.f1,0.34298140532559207
learned,bertscore_0p75,256,agenda_completeness,0.30833333333333335
learned,bertscore_0p75,256,hardware.avg_latency_ms,239.25251166525214
learned,bertscore_0p75,256,hardware.total_relevant,27.15
learned,bertscore_0p75,256,hardware.final_buffer_size,20.05
learned,bertscore_0p75,256,hardware.final_buffer_tokens,250.85
learned,bertscore_0p75,512,n_conversations,20.0
learned,bertscore_0p75,512,elapsed_sec,179.7
learned,bertscore_0p75,512,rouge.rouge1,0.6750553145341435
learned,bertscore_0p75,512,rouge.rouge2,0.4919691048875661
learned,bertscore_0p75,512,rouge.rougeL,0.6499512622669941
learned,bertscore_0p75,512,bertscore,0.8692918241024017
learned,bertscore_0p75,512,detection.agenda_item.precision,0.35833333333333334
learned,bertscore_0p75,512,detection.agenda_item.recall,0.2625
learned,bertscore_0p75,512,detection.agenda_item.f1,0.2816666666666667
learned,bertscore_0p75,512,detection.detail.precision,0.6154777201466063
learned,bertscore_0p75,512,detection.detail.recall,0.8641740984931522
learned,bertscore_0p75,512,detection.detail.f1,0.7057563970913923
learned,bertscore_0p75,512,detection.medication.precision,0.3
learned,bertscore_0p75,512,detection.medication.recall,0.2833333333333333
learned,bertscore_0p75,512,detection.medication.f1,0.29
learned,bertscore_0p75,512,detection.social_history.precision,0.0
learned,bertscore_0p75,512,detection.social_history.recall,0.0
learned,bertscore_0p75,512,detection.social_history.f1,0.0
learned,bertscore_0p75,512,detection.follow_up.precision,0.0
learned,bertscore_0p75,512,detection.follow_up.recall,0.0
learned,bertscore_0p75,512,detection.follow_up.f1,0.0
learned,bertscore_0p75,512,detection.question.precision,0.6874526045849575
learned,bertscore_0p75,512,detection.question.recall,0.8487863525363526
learned,bertscore_0p75,512,detection.question.f1,0.732887473058251
learned,bertscore_0p75,512,detection.question_unanswered.precision,0.0
learned,bertscore_0p75,512,detection.question_unanswered.recall,0.0
learned,bertscore_0p75,512,detection.question_unanswered.f1,0.0
learned,bertscore_0p75,512,detection.irrelevant.precision,0.7709686808136853
learned,bertscore_0p75,512,detection.irrelevant.recall,0.6964658334350569
learned,bertscore_0p75,512,detection.irrelevant.f1,0.7175075132140337
learned,bertscore_0p75,512,detection.macro_avg.precision,0.34152904235982284
learned,bertscore_0p75,512,detection.macro_avg.recall,0.36940745222473687
learned,bertscore_0p75,512,detection.macro_avg.f1,0.34097725625379294
learned,bertscore_0p75,512,agenda_completeness,0.3
learned,bertscore_0p75,512,hardware.avg_latency_ms,166.09016543704396
learned,bertscore_0p75,512,hardware.total_relevant,27.35
learned,bertscore_0p75,512,hardware.final_buffer_size,31.6
learned,bertscore_0p75,512,hardware.final_buffer_tokens,434.5
